Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CTR,Clicks,Daily_Average_CPC,Spend_(GBP),Conversions,Total_conversion value_(GBP),Likes_(Reactions),Shares,Comments
Fall ,9/17/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1814,0.018,33,0.03,1,6,237.6,36,16,12
Fall ,9/18/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1197,0.013,15,1.35,20,5,306,75,8,3
Fall ,9/19/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1513,0.016,24,1.14,28,3,121.2,47,7,8
Fall ,9/20/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1454,0.014,21,0.86,18,3,132,52,1,5
Fall ,9/21/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1473,0.014,21,1.3,28,6,442.8,79,3,6
Fall ,9/22/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1167,0.019,22,0.52,11,7,430.8,53,10,3
Fall ,9/23/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1241,0.015,18,0.75,14,3,133.2,36,17,6
Fall ,9/24/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1613,0.017,27,1.4,38,4,217.2,43,10,9
Fall ,9/25/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1366,0.015,20,0.46,9,4,296.4,46,7,2
Fall ,9/26/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1595,0.012,20,0.21,4,2,226.8,46,5,9
Fall ,9/27/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1642,0.015,24,0.69,16,8,390,43,11,8
Fall ,9/28/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1442,0.016,23,1.17,27,7,434.4,81,13,0
Fall ,9/29/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,987,0.018,17,0.85,15,3,256.8,46,11,12
Fall ,9/30/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1276,0.013,17,0.33,6,3,204,53,2,5
Fall ,10/1/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1785,0.012,21,0.31,7,6,357.6,40,5,8
Fall ,10/2/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1431,0.015,21,0.7,15,2,121.2,32,10,3
Fall ,10/3/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1770,0.016,28,1.43,39,6,393.6,49,2,3
Fall ,10/4/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1835,0.016,29,0.21,6,7,376.8,79,10,6
Fall ,10/5/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1381,0.017,23,0.59,13,3,238.8,43,11,6
Fall ,10/6/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1684,0.015,25,0.38,10,7,525.6,30,2,5
Fall ,10/7/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,861,0.009,8,0.4,3,4,163.2,41,7,2
Fall ,10/8/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1813,0.009,16,0.81,13,3,34.8,38,10,8
Fall ,10/9/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1274,0.013,17,0.94,16,8,403.2,67,10,2
Fall ,10/10/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1476,0.015,23,1.37,31,3,151.2,51,8,12
Fall ,10/11/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1268,0.019,24,1.12,27,4,330,57,6,5
Fall ,10/12/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1347,0.017,23,1.05,24,8,396,34,4,12
Fall ,10/13/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1109,0.012,14,0.75,10,7,484.8,38,8,5
Fall ,10/14/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,747,0.015,12,0.22,3,8,386.4,53,4,9
Fall ,10/15/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1379,0.014,20,0.66,13,3,67.2,72,16,2
Fall ,10/16/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1780,0.013,24,1.23,29,4,156,31,3,3
Fall ,10/17/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1656,0.013,21,0.2,4,3,286.8,43,10,5
Fall ,10/18/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1734,0.017,29,0.54,16,7,386.4,71,7,6
Fall ,10/19/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1223,0.008,10,0.77,8,5,350.4,29,17,5
Fall ,10/20/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1635,0.010,17,1.13,19,4,292.8,55,5,6
Fall ,10/21/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1637,0.017,28,0.18,5,6,136.8,24,8,12
Fall ,10/22/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1312,0.014,18,0.52,9,6,340.8,68,11,11
Fall ,10/23/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1793,0.013,23,0.64,15,4,322.8,58,8,2
Fall ,10/24/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1308,0.012,16,0.91,15,3,134.4,24,15,3
Fall ,10/25/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,996,0.013,13,0.25,3,5,158.4,30,11,15
Fall ,10/26/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1166,0.017,19,0.17,3,6,332.4,57,7,0
Fall ,10/27/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1142,0.009,10,1.33,14,8,445.2,64,3,9
Fall ,10/28/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1961,0.018,35,1.14,40,6,339.6,71,7,2
Fall ,10/29/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1390,0.015,20,0.08,2,4,230.4,57,12,6
Fall ,10/30/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1744,0.018,32,0.45,14,5,345.6,72,11,5
Fall ,10/31/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1744,0.019,33,1.31,44,4,330,60,17,9
Fall ,11/1/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1370,0.016,22,1.44,32,3,159.6,44,15,5
Fall ,11/2/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1313,0.016,20,1.05,21,4,244.8,48,18,5
Fall ,11/3/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1909,0.014,27,1.35,36,2,216,34,10,6
Fall ,11/4/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1146,0.015,17,0.62,11,3,126,64,1,3
Fall ,11/5/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1573,0.016,26,0.77,20,2,51.6,47,7,8
Fall ,11/6/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,2053,0.012,25,1.08,27,6,360,48,9,6
Fall ,11/7/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1525,0.017,25,0.35,9,5,194.4,78,11,2
Fall ,11/8/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1446,0.018,26,0.26,7,3,105.6,60,1,6
Fall ,11/9/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1694,0.015,26,1.2,31,7,363.6,52,9,2
Fall ,11/10/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1236,0.017,21,0.84,17,4,277.2,36,6,3
Fall ,11/11/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1461,0.013,19,1.04,20,2,186,70,9,0
Fall ,11/12/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1515,0.014,20,0.83,17,5,399.6,38,2,2
Fall ,11/13/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1478,0.020,29,1.12,32,5,490.8,49,12,0
Fall ,11/14/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1257,0.016,20,1.27,26,2,52.8,30,13,14
Fall ,11/15/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1136,0.017,19,0.24,5,6,448.8,65,9,9
Fall ,11/16/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1248,0.012,14,0.69,10,5,428.4,65,14,0
Fall ,11/17/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1821,0.012,22,1.16,25,5,198,68,5,6
Fall ,11/18/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1495,0.011,17,0.55,9,2,99.6,48,10,5
Fall ,11/19/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1058,0.013,14,0.66,9,7,315.6,59,17,6
Fall ,11/20/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1740,0.013,23,0.75,17,5,248.4,46,3,2
Fall ,11/21/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1211,0.015,18,0.21,4,5,322.8,69,2,9
Fall ,11/22/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1128,0.015,17,0.28,5,6,421.2,44,14,2
Fall ,11/23/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,987,0.013,13,0.87,11,2,153.6,58,14,9
Fall ,11/24/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1126,0.014,16,0.05,1,4,213.6,53,10,2
Fall ,11/25/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1207,0.014,17,0.45,8,5,354,72,7,11
Fall ,11/26/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1388,0.013,18,0.33,6,3,235.2,82,3,3
Fall ,11/27/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1799,0.007,13,1.04,14,5,412.8,33,6,12
Fall ,11/28/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1572,0.016,25,0.1,3,7,354,42,0,8
Fall ,11/29/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1057,0.014,14,0.24,3,5,258,57,11,9
Fall ,11/30/2023,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1735,0.014,23,1.27,30,5,303.6,38,13,6
Spring ,3/1/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,447.8,0.014,6,1.04,6,8,561.6,14,6,5
Spring ,3/2/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,491.6,0.006,3,1.05,3,6,379.2,9,0,2
Spring ,3/3/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1031.4,0.006,6,0.53,3,6,225.6,16,7,3
Spring ,3/4/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,798.2,0.012,10,0.03,0,2,73.2,52,10,3
Spring ,3/5/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,877.4,0.009,8,0.13,1,3,177.6,34,13,5
Spring ,3/6/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,673.2,0.009,6,1.17,7,3,153.6,32,0,0
Spring ,3/7/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,25.8,0.006,0,0.86,0,3,146.4,45,4,5
Spring ,3/8/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,211.8,0.008,2,0.33,1,3,88.8,17,0,3
Spring ,3/9/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,629.8,0.007,4,0.33,1,7,338.4,23,9,5
Spring ,3/10/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,416.2,0.005,2,0.95,2,5,158.4,59,6,0
Spring ,3/11/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1097.4,0.018,19,0.68,13,7,294,46,5,6
Spring ,3/12/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1011,0.010,10,0.55,5,8,288,32,10,2
Spring ,3/13/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,64.4,0.007,0,0.36,0,7,420,7,5,3
Spring ,3/14/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,652.2,0.008,5,0.62,3,6,240,35,5,0
Spring ,3/15/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,606.4,0.012,7,1.02,8,3,72,26,0,8
Spring ,3/16/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1075.6,0.008,9,0.78,7,7,374.4,26,4,0
Spring ,3/17/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,748.8,0.010,7,0.41,3,5,237.6,43,5,2
Spring ,3/18/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,675.2,0.009,6,0.51,3,2,38.4,37,0,2
Spring ,3/19/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,574.8,0.009,5,0.67,3,5,244.8,23,9,2
Spring ,3/20/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,822.8,0.015,12,0.61,7,7,576,53,7,3
Spring ,3/21/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,934.6,0.016,15,0.08,1,7,354,10,10,3
Spring ,3/22/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,434.6,0.013,6,1.31,7,2,46.8,40,0,0
Spring ,3/23/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,592.4,0.012,7,1.2,9,2,50.4,47,7,0
Spring ,3/24/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,972.8,0.014,14,0.37,5,7,192,38,6,5
Spring ,3/25/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,927.2,0.011,11,0.66,7,6,252,6,1,5
Spring ,3/26/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,711.4,0.009,7,0.36,2,8,446.4,23,8,6
Spring ,3/27/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,573.6,0.010,6,0.06,0,4,81.6,54,8,2
Spring ,3/28/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,553.4,0.007,4,0.15,1,8,511.2,1,3,5
Spring ,3/29/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,873.4,0.014,12,1.12,13,7,336,46,7,2
Spring ,3/30/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,271.2,0.013,3,1.07,4,6,187.2,43,3,3
Spring ,3/31/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,824.4,0.014,12,1.08,13,4,140.4,37,12,3
Spring ,4/1/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,681.8,0.008,5,0.12,1,4,144,7,4,8
Spring ,4/2/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,611.6,0.012,7,0.58,4,6,402,11,5,3
Spring ,4/3/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,944.6,0.003,3,0.83,2,7,216,22,1,5
Spring ,4/4/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,977.8,0.010,10,0.78,8,3,70.8,33,1,9
Spring ,4/5/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,976.4,0.015,15,1.09,16,6,198,42,1,6
Spring ,4/6/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,139.8,0.011,2,1.14,2,7,366,37,4,6
Spring ,4/7/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1192.6,0.012,15,0.94,14,5,262.8,22,9,6
Spring ,4/8/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,642.8,0.013,8,0.6,5,8,554.4,11,8,5
Spring ,4/9/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,898.8,0.012,11,0.16,2,5,216,57,7,6
Spring ,4/10/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,775,0.013,10,0.25,2,6,172.8,44,4,0
Spring ,4/11/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,813.6,0.010,8,0.94,8,7,468,53,6,6
Spring ,4/12/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,647,0.009,6,0.94,5,4,72,48,5,2
Spring ,4/13/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,966.6,0.011,10,0.32,3,8,259.2,5,8,3
Spring ,4/14/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,214.2,0.010,2,0.06,0,5,297.6,43,2,2
Spring ,4/15/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,392.2,0.010,4,0.05,0,2,60,21,5,3
Spring ,4/16/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,656.8,0.008,5,0.33,2,7,252,33,2,5
Spring ,4/17/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,575.6,0.011,6,0.53,3,4,120,42,4,5
Spring ,4/18/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,612.6,0.012,8,0.29,2,3,61.2,11,5,6
Spring ,4/19/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,320.6,0.010,3,0.21,1,2,66,48,5,6
Spring ,4/20/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,295.4,0.011,3,0.45,1,7,532.8,49,2,5
Spring ,4/21/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,522,0.014,7,0.99,7,4,205.2,39,1,6
Spring ,4/22/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,715.4,0.012,9,0.06,0,3,105.6,29,0,6
Spring ,4/23/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,644,0.009,6,0.4,2,4,169.2,40,3,5
Spring ,4/24/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,732,0.013,10,0.29,3,6,402,21,5,5
Spring ,4/25/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,523,0.015,8,0.16,1,4,132,28,3,2
Spring ,4/26/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,469.6,0.006,3,0.68,2,5,292.8,48,9,3
Spring ,4/27/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,807.4,0.010,8,0.32,3,3,103.2,21,1,2
Spring ,4/28/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,743.4,0.008,6,1.18,7,6,336,21,2,5
Spring ,4/29/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,181.6,0.002,0,0.86,0,5,254.4,28,2,3
Spring ,4/30/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,767,0.008,6,1.1,7,8,403.2,17,3,5
Spring ,5/1/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,560,0.013,8,0.75,6,8,475.2,8,5,2
Spring ,5/2/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,553.2,0.006,3,0.32,1,6,182.4,21,7,2
Spring ,5/3/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,853,0.008,7,1.04,7,7,532.8,12,6,2
Spring ,5/4/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,608.2,0.005,3,0.55,2,7,367.2,14,11,3
Spring ,5/5/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,448.4,0.008,3,0.99,3,6,408,39,5,3
Spring ,5/6/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,218.2,0.011,2,1.24,3,5,153.6,53,1,11
Spring ,5/7/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,535,0.011,6,0.93,6,6,321.6,53,7,5
Spring ,5/8/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,322.2,0.003,1,0.75,1,2,61.2,40,8,2
Spring ,5/9/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,575,0.003,2,0.66,1,6,182.4,26,2,2
Spring ,5/10/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,576.6,0.014,8,1.18,9,8,482.4,22,4,3
Spring ,5/11/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,872.6,0.010,8,0.7,6,4,259.2,54,3,2
Spring ,5/12/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,272.2,0.013,3,1.14,4,4,122.4,19,2,6
Spring ,5/13/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,397,0.006,2,0.03,0,3,180,30,3,5
Spring ,5/14/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,563,0.009,5,1.18,6,5,187.2,1,1,3
Spring ,5/15/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,400.4,0.009,4,0.51,2,8,316.8,15,4,2
Spring ,5/16/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,69.2,0.006,0,0.67,0,5,122.4,32,2,6
Spring ,5/17/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,894,0.008,7,1.07,8,4,262.8,25,10,3
Spring ,5/18/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,445,0.010,4,0.1,0,4,111.6,16,1,2
Spring ,5/19/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,712.4,0.008,6,0.09,1,7,504,28,2,2
Spring ,5/20/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,400.2,0.007,3,0.26,1,4,205.2,24,0,3
Spring ,5/21/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,405.6,0.007,3,0.74,2,7,408,42,8,2
Spring ,5/22/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,701.4,0.009,6,0.86,5,7,388.8,43,7,3
Spring ,5/23/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,541,0.013,7,0.51,4,5,192,37,5,3
Spring ,5/24/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,64,0.008,1,0.33,0,8,374.4,11,4,0
Spring ,5/25/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,526,0.006,3,0.07,0,5,165.6,11,3,5
Spring ,5/26/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1178,0.013,15,0.45,7,4,270,32,1,3
Spring ,5/27/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,744.4,0.014,10,1.01,10,8,302.4,18,1,2
Spring ,5/28/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,909.2,0.005,4,0.79,3,2,48,38,0,6
Spring ,5/29/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,987.6,0.007,7,0.9,7,3,92.4,36,5,5
Spring ,5/30/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,281,0.012,3,1.09,4,2,66,22,3,2
Spring ,5/31/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,753.2,0.013,10,0.71,7,7,280.8,14,1,3
Summer ,6/1/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,278.8,0.009,2,0.4,1,2,91.2,26,4,3
Summer ,6/2/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,263.3,0.011,3,1.51,4,2,103.2,27,3,2
Summer ,6/3/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,348.9,0.013,4,0.74,3,6,284.4,45,1,9
Summer ,6/4/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,222.1,0.012,3,1.16,3,1,32.4,59,8,3
Summer ,6/5/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,124.2,0.007,1,0.86,1,4,94.8,34,7,2
Summer ,6/6/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,71.6,0.009,1,0.36,0,4,152.4,33,1,14
Summer ,6/7/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,140.7,0.007,1,0.15,0,5,324,33,6,9
Summer ,6/8/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,142.2,0.007,1,1.1,1,1,27.6,30,6,9
Summer ,6/9/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,73.8,0.010,1,0.29,0,3,100.8,53,1,5
Summer ,6/10/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,355.9,0.005,2,1.12,2,5,320.4,40,5,14
Summer ,6/11/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,516,0.011,5,1.33,7,3,133.2,46,5,5
Summer ,6/12/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,88.3,0.007,1,1.12,1,4,261.6,14,2,0
Summer ,6/13/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,321.5,0.010,3,0.93,3,3,196.8,30,7,6
Summer ,6/14/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,290.2,0.006,2,0.59,1,6,380.4,19,3,6
Summer ,6/15/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,62.3,0.008,0,0.38,0,2,18,60,8,6
Summer ,6/16/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,128.7,0.009,1,0.67,1,3,93.6,54,4,3
Summer ,6/17/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,14.3,0.008,0,0.51,0,6,397.2,27,4,8
Summer ,6/18/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,214.8,0.010,2,0.81,2,6,463.2,21,1,6
Summer ,6/19/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,180.9,0.010,2,1.27,2,2,18,28,11,11
Summer ,6/20/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,244.4,0.012,3,0.39,1,2,30,52,4,12
Summer ,6/21/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,251.3,0.014,3,0.15,1,6,474,48,14,2
Summer ,6/22/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,140.4,0.005,1,0.91,1,2,157.2,59,7,6
Summer ,6/23/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,409.2,0.009,4,0.82,3,5,417.6,54,8,9
Summer ,6/24/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,285.5,0.006,2,0.59,1,2,112.8,25,9,5
Summer ,6/25/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,327,0.013,4,0.29,1,6,240,63,8,5
Summer ,6/26/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,88,0.009,1,1.35,1,5,261.6,57,2,5
Summer ,6/27/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,77.2,0.009,1,1.43,1,3,26.4,69,2,6
Summer ,6/28/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,85.8,0.005,0,0.52,0,7,387.6,62,11,2
Summer ,6/29/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,37,0.010,0,0.26,0,1,3.6,65,4,15
Summer ,6/30/2023,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,89,0.007,1,0.37,0,4,300,46,6,6
